date,rainfall_mm,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,soil_moisture_pct,evaporation_mm,previous_flow_m3s,rainfall_lag_1,rainfall_lag_2,rainfall_lag_3,flow_lag_1,flow_lag_2,flow_lag_3,runoff_m3s
2022-05-11,15.96,14.28,67.34,1009.55,10.31,8.0,7.08,22.56,0.0,0.0,0.0,22.56,25.37,26.58,23.46
2022-05-12,0.0,16.1,78.52,1009.16,11.91,8.0,8.11,23.46,15.96,0.0,0.0,23.46,22.56,25.37,26.4
2022-05-13,0.0,14.18,84.25,1012.43,6.14,8.0,6.43,26.4,0.0,15.96,0.0,26.4,23.46,22.56,24.42
2022-05-14,0.0,15.35,69.71,1007.92,11.25,8.0,6.9,24.42,0.0,0.0,15.96,24.42,26.4,23.46,18.9
2022-05-15,0.0,17.18,86.64,1011.76,10.12,8.0,6.71,18.9,0.0,0.0,0.0,18.9,24.42,26.4,18.08
2022-05-16,0.77,17.12,66.93,1008.17,8.94,8.0,6.64,18.08,0.0,0.0,0.0,18.08,18.9,24.42,21.05
2022-05-17,0.0,13.94,92.79,1017.96,14.1,8.0,6.78,21.05,0.77,0.0,0.0,21.05,18.08,18.9,16.46
2022-05-18,0.0,14.9,75.2,1009.2,6.84,8.0,5.73,16.46,0.0,0.77,0.0,16.46,21.05,18.08,11.29
2022-05-19,54.77,18.74,79.21,1020.46,10.96,8.0,8.22,11.29,0.0,0.0,0.77,11.29,16.46,21.05,34.51
2022-05-20,35.52,17.23,65.06,1010.47,15.09,8.0,8.67,34.51,54.77,0.0,0.0,34.51,11.29,16.46,56.87
2022-05-21,0.0,21.12,77.97,1007.6,7.53,8.0,7.64,56.87,35.52,54.77,0.0,56.87,34.51,11.29,62.22
2022-05-22,29.56,18.82,80.11,1004.13,8.96,8.0,7.19,62.22,0.0,35.52,54.77,62.22,56.87,34.51,69.32
2022-05-23,0.0,18.67,78.0,1001.37,18.21,8.0,8.55,69.32,29.56,0.0,35.52,69.32,62.22,56.87,67.44
2022-05-24,0.0,12.29,74.76,1003.58,11.66,8.0,5.48,67.44,0.0,29.56,0.0,67.44,69.32,62.22,58.82
2022-05-25,0.0,17.61,72.17,1004.11,8.23,8.0,7.37,58.82,0.0,0.0,29.56,58.82,67.44,69.32,50.33
2022-05-26,0.0,15.52,86.79,1010.44,12.81,8.0,7.2,50.33,0.0,0.0,0.0,50.33,58.82,67.44,41.86
2022-05-27,0.0,14.23,79.18,1005.8,8.01,8.0,5.41,41.86,0.0,0.0,0.0,41.86,50.33,58.82,33.63
2022-05-28,0.0,15.98,89.83,1009.33,4.52,8.0,6.83,33.63,0.0,0.0,0.0,33.63,41.86,50.33,30.47
2022-05-29,0.0,17.87,75.44,1014.77,14.8,8.0,7.68,30.47,0.0,0.0,0.0,30.47,33.63,41.86,33.31
2022-05-30,0.0,16.72,76.16,1007.89,6.14,8.0,6.98,33.31,0.0,0.0,0.0,33.31,30.47,33.63,23.89
2022-05-31,69.47,13.23,84.98,1018.7,18.58,8.0,8.17,23.89,0.0,0.0,0.0,23.89,33.31,30.47,53.23
2022-06-01,0.0,17.24,67.98,1002.39,8.29,,6.07,53.23,69.47,0.0,0.0,53.23,23.89,33.31,61.07
2022-06-02,0.0,13.75,70.92,1007.49,17.47,8.0,8.38,61.07,0.0,69.47,0.0,61.07,53.23,23.89,48.27
2022-06-03,16.02,15.85,87.15,1005.52,5.21,8.0,5.55,48.27,0.0,0.0,69.47,48.27,61.07,53.23,47.94
2022-06-04,0.0,14.52,71.33,1012.88,13.59,8.0,5.95,47.94,16.02,0.0,0.0,47.94,48.27,61.07,57.39
2022-06-05,0.0,14.69,66.85,996.97,11.75,8.0,7.64,57.39,0.0,16.02,0.0,57.39,47.94,48.27,45.26
2022-06-06,0.0,17.13,92.72,1000.94,12.93,8.0,7.52,45.26,0.0,0.0,16.02,45.26,57.39,47.94,43.98
2022-06-07,0.0,12.58,69.93,1007.59,13.39,8.0,7.13,43.98,0.0,0.0,0.0,43.98,45.26,57.39,40.17
2022-06-08,0.0,20.02,81.02,1015.87,8.26,8.0,7.64,40.17,0.0,0.0,0.0,40.17,43.98,45.26,32.19
2022-06-09,0.0,10.58,80.26,1009.22,5.42,8.0,4.66,32.19,0.0,0.0,0.0,32.19,40.17,43.98,30.07
2022-06-10,7.29,13.62,60.14,1001.32,9.82,8.0,5.91,30.07,0.0,0.0,0.0,30.07,32.19,40.17,31.01
2022-06-11,0.0,16.02,77.98,1002.08,10.78,8.0,6.1,31.01,7.29,0.0,0.0,31.01,30.07,32.19,28.53
2022-06-12,0.0,16.53,83.02,1016.42,8.35,8.0,6.28,28.53,0.0,7.29,0.0,28.53,31.01,30.07,24.89
2022-06-13,0.0,14.8,82.39,1004.93,10.97,8.0,7.13,24.89,0.0,0.0,7.29,24.89,28.53,31.01,20.53
2022-06-14,0.0,14.9,86.25,1003.31,11.15,8.0,8.51,20.53,0.0,0.0,0.0,20.53,24.89,28.53,19.11
2022-06-15,5.47,16.06,77.24,1015.41,6.81,8.0,6.21,19.11,0.0,0.0,0.0,19.11,20.53,24.89,20.94
2022-06-16,27.65,14.44,84.95,1013.07,11.38,8.0,7.0,20.94,5.47,0.0,0.0,20.94,19.11,20.53,34.56
2022-06-17,0.0,18.49,75.16,1014.38,9.06,8.0,5.88,34.56,27.65,5.47,0.0,34.56,20.94,19.11,36.04
2022-06-18,0.0,17.1,70.12,1003.25,7.55,8.0,6.22,36.04,0.0,27.65,5.47,36.04,34.56,20.94,36.29
2022-06-19,0.0,17.18,70.91,1000.38,12.76,8.0,5.8,36.29,0.0,0.0,27.65,36.29,36.04,34.56,27.42
2022-06-20,0.0,12.58,69.77,1008.67,7.28,8.0,7.95,27.42,0.0,0.0,0.0,27.42,36.29,36.04,18.06
2022-06-21,7.53,14.8,87.07,1009.68,8.4,8.0,4.94,18.06,0.0,0.0,0.0,18.06,27.42,36.29,17.55
2022-06-22,16.24,14.25,69.39,1009.83,10.25,8.0,6.34,17.55,7.53,0.0,0.0,17.55,18.06,27.42,19.71
2022-06-23,11.46,12.49,81.91,1015.4,14.81,8.0,7.07,19.71,16.24,7.53,0.0,19.71,17.55,18.06,26.28
2022-06-24,0.0,15.91,78.11,999.34,10.67,8.0,8.38,26.28,11.46,16.24,7.53,26.28,19.71,17.55,28.81
2022-06-25,31.17,13.68,79.24,1012.31,11.85,8.0,7.06,28.81,0.0,11.46,16.24,28.81,26.28,19.71,40.12
2022-06-26,0.0,16.67,89.49,1002.54,8.96,8.0,5.61,40.12,31.17,0.0,11.46,40.12,28.81,26.28,39.73
2022-06-27,0.0,12.37,76.85,1012.31,9.73,8.0,6.19,39.73,0.0,31.17,0.0,39.73,40.12,28.81,35.73
2022-06-28,0.0,19.36,84.18,1005.67,9.83,8.0,7.23,35.73,0.0,0.0,31.17,35.73,39.73,40.12,33.93
2022-06-29,0.0,12.84,80.13,1003.99,11.03,8.0,6.15,33.93,0.0,0.0,0.0,33.93,35.73,39.73,33.65
2022-06-30,0.0,15.65,78.77,1005.02,8.96,8.0,6.08,33.65,0.0,0.0,0.0,33.65,33.93,35.73,29.64
2022-07-01,0.0,17.1,95.9,1000.86,14.69,8.0,6.95,29.64,0.0,0.0,0.0,29.64,33.65,33.93,23.39
2022-07-02,0.0,13.71,69.67,1008.3,8.69,8.0,5.84,23.39,0.0,0.0,0.0,23.39,29.64,33.65,23.21
2022-07-03,0.0,17.3,88.74,1004.26,4.02,8.0,5.32,23.21,0.0,0.0,0.0,23.21,23.39,29.64,16.06
2022-07-04,0.0,12.12,84.26,1012.07,19.6,8.0,7.13,16.06,0.0,0.0,0.0,16.06,23.21,23.39,10.41
2022-07-05,0.0,18.85,76.26,1011.36,8.85,8.0,6.75,10.41,0.0,0.0,0.0,10.41,16.06,23.21,11.41
2022-07-06,0.0,15.29,90.97,1016.62,14.6,8.0,8.0,11.41,0.0,0.0,0.0,11.41,10.41,16.06,5.0
2022-07-07,0.0,13.8,66.57,1010.04,14.92,8.0,6.39,5.0,0.0,0.0,0.0,5.0,11.41,10.41,5.0
2022-07-08,0.0,14.57,75.8,1010.83,13.31,8.0,6.56,5.0,0.0,0.0,0.0,5.0,5.0,11.41,8.62
2022-07-09,0.0,17.38,70.93,1015.26,9.31,8.0,6.98,8.62,0.0,0.0,0.0,8.62,5.0,5.0,5.0
2022-07-10,0.0,13.94,82.2,1005.15,11.0,8.0,7.18,5.0,0.0,0.0,0.0,5.0,8.62,5.0,5.0
2022-07-11,0.0,13.57,71.46,1000.87,5.54,8.0,7.14,5.0,0.0,0.0,0.0,5.0,5.0,8.62,10.54
2022-07-12,0.0,14.93,82.21,1009.34,16.97,8.0,8.33,10.54,0.0,0.0,0.0,10.54,5.0,5.0,11.36
2022-07-13,11.92,12.58,77.79,1001.26,7.02,8.0,6.16,11.36,0.0,0.0,0.0,11.36,10.54,5.0,11.39
2022-07-14,0.0,20.12,75.66,1020.68,9.11,8.0,7.16,11.39,11.92,0.0,0.0,11.39,11.36,10.54,13.64
2022-07-15,29.54,14.21,81.65,1015.72,10.35,8.0,6.59,13.64,0.0,11.92,0.0,13.64,11.39,11.36,27.33
2022-07-16,31.35,17.75,76.97,1019.3,9.62,8.0,6.06,27.33,29.54,0.0,11.92,27.33,13.64,11.39,39.26
2022-07-17,0.0,16.25,71.14,1008.83,7.7,8.0,6.89,39.26,31.35,29.54,0.0,39.26,27.33,13.64,46.21
2022-07-18,53.16,13.32,98.0,1011.31,14.88,8.0,6.84,46.21,0.0,31.35,29.54,46.21,39.26,27.33,71.39
2022-07-19,0.0,15.82,75.16,1006.3,13.33,8.0,7.47,71.39,53.16,0.0,31.35,71.39,46.21,39.26,78.96
2022-07-20,30.85,17.85,62.95,1013.05,11.13,8.0,6.55,78.96,0.0,53.16,0.0,78.96,71.39,46.21,90.4
2022-07-21,43.3,15.48,72.47,1002.6,8.6,8.0,6.54,90.4,30.85,0.0,53.16,90.4,78.96,71.39,106.76
2022-07-22,0.0,19.0,69.39,996.01,13.72,8.0,7.04,106.76,43.3,30.85,0.0,106.76,90.4,78.96,103.15
2022-07-23,0.0,18.63,83.94,1004.82,8.37,8.0,7.3,103.15,0.0,43.3,30.85,103.15,106.76,90.4,102.01
2022-07-24,0.0,18.44,80.29,1001.54,15.5,8.0,7.73,102.01,0.0,0.0,43.3,102.01,103.15,106.76,86.69
2022-07-25,30.17,15.06,80.72,1016.25,10.39,8.0,6.94,86.69,0.0,0.0,0.0,86.69,102.01,103.15,86.59
2022-07-26,0.0,13.58,,1017.99,14.3,8.0,6.89,86.59,30.17,0.0,0.0,86.59,86.69,102.01,80.77
2022-07-27,19.77,14.81,75.73,1001.95,9.6,8.0,7.22,80.77,0.0,30.17,0.0,80.77,86.59,86.69,81.16
2022-07-28,0.99,16.91,74.97,1015.47,10.25,8.0,7.29,81.16,19.77,0.0,30.17,81.16,80.77,86.59,71.71
2022-07-29,24.14,17.86,76.87,1013.82,14.29,8.0,7.04,71.71,0.99,19.77,0.0,71.71,81.16,80.77,74.82
2022-07-30,0.0,11.14,83.16,1001.27,17.68,8.0,6.71,74.82,24.14,0.99,19.77,74.82,71.71,81.16,76.14
2022-07-31,0.0,16.63,79.53,1007.22,15.46,8.0,8.43,76.14,0.0,24.14,0.99,76.14,74.82,71.71,67.69
2022-08-01,0.0,17.12,80.55,1006.33,13.07,8.0,5.59,67.69,0.0,0.0,24.14,67.69,76.14,74.82,57.53
2022-08-02,0.0,16.11,80.4,1013.03,12.06,8.0,8.26,57.53,0.0,0.0,0.0,57.53,67.69,76.14,55.56
2022-08-03,0.0,20.11,82.96,1003.2,8.23,8.0,6.43,55.56,0.0,0.0,0.0,55.56,57.53,67.69,41.92
2022-08-04,0.0,18.02,78.64,1008.91,11.03,8.0,7.74,41.92,0.0,0.0,0.0,41.92,55.56,57.53,39.74
2022-08-05,23.79,20.33,78.99,1006.04,6.8,8.0,7.14,39.74,0.0,0.0,0.0,39.74,41.92,55.56,44.21
2022-08-06,0.0,16.6,84.66,1011.89,11.32,8.0,6.79,44.21,23.79,0.0,0.0,44.21,39.74,41.92,45.38
2022-08-07,7.14,19.57,71.53,1008.51,11.54,8.0,7.75,45.38,0.0,23.79,0.0,45.38,44.21,39.74,46.85
2022-08-08,0.0,21.4,70.04,1006.98,3.14,8.0,6.5,46.85,7.14,0.0,23.79,46.85,45.38,44.21,47.52
2022-08-09,0.0,20.68,67.58,1008.65,10.14,8.0,8.05,47.52,0.0,7.14,0.0,47.52,46.85,45.38,38.71
2022-08-10,0.0,14.77,77.0,1019.96,11.45,8.0,6.32,38.71,0.0,0.0,7.14,38.71,47.52,46.85,29.37
2022-08-11,0.0,16.96,62.58,1007.77,9.71,8.0,7.52,29.37,0.0,0.0,0.0,29.37,38.71,47.52,27.11
2022-08-12,0.0,16.82,78.63,1004.71,11.25,8.0,5.58,27.11,0.0,0.0,0.0,27.11,29.37,38.71,19.92
2022-08-13,0.0,19.0,74.47,1012.9,5.3,8.0,6.96,19.92,0.0,0.0,0.0,19.92,27.11,29.37,20.38
2022-08-14,0.0,19.59,83.01,1009.34,7.28,8.0,6.81,20.38,0.0,0.0,0.0,20.38,19.92,27.11,19.46
2022-08-15,8.06,15.88,70.2,1003.05,13.62,8.0,7.8,19.46,0.0,0.0,0.0,19.46,20.38,19.92,21.7
2022-08-16,0.0,18.24,73.31,1021.35,10.0,8.0,7.6,21.7,8.06,0.0,0.0,21.7,19.46,20.38,18.35
2022-08-17,0.0,13.12,82.42,1008.5,11.19,8.0,7.85,18.35,0.0,8.06,0.0,18.35,21.7,19.46,17.01
2022-08-18,10.9,21.88,84.07,1008.45,8.09,8.0,7.28,17.01,0.0,0.0,8.06,17.01,18.35,21.7,18.72
2022-08-19,0.0,17.1,69.45,1011.21,10.07,8.0,6.33,18.72,10.9,0.0,0.0,18.72,17.01,18.35,24.6
2022-08-20,7.88,18.62,75.31,1019.14,1.94,8.0,7.39,24.6,0.0,10.9,0.0,24.6,18.72,17.01,25.3
2022-08-21,3.28,17.81,75.92,1002.16,12.96,8.0,7.79,25.3,7.88,0.0,10.9,25.3,24.6,18.72,22.89
2022-08-22,0.0,21.56,76.29,1012.02,16.33,8.0,9.11,22.89,3.28,7.88,0.0,22.89,25.3,24.6,25.32
2022-08-23,0.0,11.7,71.65,1021.15,6.27,8.0,5.54,25.32,0.0,3.28,7.88,25.32,22.89,25.3,19.37
2022-08-24,0.0,18.86,82.28,1011.43,6.71,8.0,6.33,19.37,0.0,0.0,3.28,19.37,25.32,22.89,23.43
2022-08-25,0.0,18.75,59.89,1004.69,11.54,8.0,7.58,23.43,0.0,0.0,0.0,23.43,19.37,25.32,15.05
2022-08-26,13.04,17.99,69.98,1007.85,15.16,8.0,8.33,15.05,0.0,0.0,0.0,15.05,23.43,19.37,24.99
2022-08-27,0.0,23.55,75.88,1012.06,9.99,8.0,7.93,24.99,13.04,0.0,0.0,24.99,15.05,23.43,24.63
2022-08-28,0.0,17.13,75.75,1017.76,5.7,8.0,5.56,24.63,0.0,13.04,0.0,24.63,24.99,15.05,21.81
2022-08-29,0.0,21.39,81.83,1009.49,9.27,8.0,8.55,21.81,0.0,0.0,13.04,21.81,24.63,24.99,25.3
2022-08-30,12.68,20.46,80.56,1015.4,6.4,8.0,5.85,25.3,0.0,0.0,0.0,25.3,21.81,24.63,26.67
2022-08-31,10.13,22.84,69.98,1004.17,7.66,8.0,7.57,26.67,12.68,0.0,0.0,26.67,25.3,21.81,26.65
2022-09-01,0.0,18.13,80.88,1004.21,8.94,8.0,6.95,26.65,10.13,12.68,0.0,26.65,26.67,25.3,26.79
2022-09-02,0.0,18.08,66.58,1009.09,6.75,8.0,8.69,26.79,0.0,10.13,12.68,26.79,26.65,26.67,27.0
2022-09-03,0.0,22.77,77.9,1018.78,7.28,8.0,6.86,27.0,0.0,0.0,10.13,27.0,26.79,26.65,23.49
2022-09-04,30.01,21.2,83.86,1012.02,10.26,8.0,6.47,23.49,0.0,0.0,0.0,23.49,27.0,26.79,32.25
2022-09-05,0.0,16.4,79.49,1013.2,10.75,8.0,7.54,32.25,30.01,0.0,0.0,32.25,23.49,27.0,33.29
2022-09-06,0.0,19.03,71.53,1013.23,5.02,8.0,6.09,33.29,0.0,30.01,0.0,33.29,32.25,23.49,34.93
2022-09-07,0.0,21.46,68.26,1017.47,11.39,8.0,8.58,34.93,0.0,0.0,30.01,34.93,33.29,32.25,26.67
2022-09-08,16.68,22.7,59.68,1008.96,8.66,8.0,8.2,26.67,0.0,0.0,0.0,26.67,34.93,33.29,32.05
2022-09-09,30.58,19.03,72.35,1015.53,12.52,8.0,8.17,32.05,16.68,0.0,0.0,32.05,26.67,34.93,49.72
2022-09-10,0.0,13.56,62.17,1008.02,12.73,8.0,6.47,49.72,30.58,16.68,0.0,49.72,32.05,26.67,56.83
2022-09-11,8.58,22.27,64.22,1022.18,8.09,8.0,8.03,56.83,0.0,30.58,16.68,56.83,49.72,32.05,62.46
2022-09-12,0.0,18.03,61.23,1008.34,12.15,8.0,9.34,62.46,8.58,0.0,30.58,62.46,56.83,49.72,53.65
2022-09-13,0.0,16.16,66.14,1008.02,7.07,8.0,6.2,53.65,0.0,8.58,0.0,53.65,62.46,56.83,54.1
2022-09-14,0.0,14.24,68.96,1015.27,14.63,8.0,7.26,54.1,0.0,0.0,8.58,54.1,53.65,62.46,47.1
2022-09-15,0.0,23.48,70.87,1013.0,7.2,8.0,7.2,47.1,0.0,0.0,0.0,47.1,54.1,53.65,42.89
2022-09-16,0.0,21.89,64.54,1014.32,11.23,8.0,7.53,42.89,0.0,0.0,0.0,42.89,47.1,54.1,37.79
2022-09-17,21.89,21.12,76.03,1013.91,9.34,8.0,7.45,37.79,0.0,0.0,0.0,37.79,42.89,47.1,40.2
2022-09-18,8.85,25.28,66.88,1007.41,6.44,8.0,7.43,40.2,21.89,0.0,0.0,40.2,37.79,42.89,44.0
2022-09-19,0.0,23.52,62.61,1021.01,13.15,8.0,8.2,44.0,8.85,21.89,0.0,44.0,40.2,37.79,45.88
2022-09-20,16.19,26.09,69.51,1017.5,7.85,8.0,6.99,45.88,0.0,8.85,21.89,45.88,44.0,40.2,50.12
2022-09-21,57.47,18.68,81.46,1019.91,4.05,8.0,7.21,50.12,16.19,0.0,8.85,50.12,45.88,44.0,72.88
2022-09-22,0.0,22.2,69.86,1010.56,0.5,8.0,6.47,72.88,57.47,16.19,0.0,72.88,50.12,45.88,74.72
2022-09-23,0.0,18.36,64.76,1015.37,6.94,8.0,7.51,74.72,0.0,57.47,16.19,74.72,72.88,50.12,72.11
2022-09-24,0.0,21.95,56.41,1014.36,14.82,8.0,8.83,72.11,0.0,0.0,57.47,72.11,74.72,72.88,64.36
2022-09-25,0.0,22.02,65.36,1019.1,14.4,8.0,6.13,64.36,0.0,0.0,0.0,64.36,72.11,74.72,51.04
2022-09-26,50.58,24.33,68.33,1019.35,7.48,8.0,8.18,51.04,0.0,0.0,0.0,51.04,64.36,72.11,68.27
2022-09-27,25.79,23.0,63.77,1014.6,8.69,8.0,8.16,68.27,50.58,0.0,0.0,68.27,51.04,64.36,82.5
2022-09-28,0.0,24.56,54.62,1006.13,8.37,8.0,7.88,82.5,25.79,50.58,0.0,82.5,68.27,51.04,88.85
2022-09-29,15.33,24.88,60.12,1022.7,5.33,8.0,8.97,88.85,0.0,25.79,50.58,88.85,82.5,68.27,86.2
2022-09-30,17.38,28.63,76.05,1016.67,6.68,8.0,8.61,86.2,15.33,0.0,25.79,86.2,88.85,82.5,85.63
2022-10-01,0.0,22.57,75.7,1010.93,13.43,8.0,8.93,85.63,17.38,15.33,0.0,85.63,86.2,88.85,80.65
2022-10-02,0.0,21.13,59.26,1016.09,11.76,8.0,6.43,80.65,0.0,17.38,15.33,80.65,85.63,86.2,75.45
2022-10-03,0.0,24.21,69.97,1006.58,10.96,8.0,9.03,75.45,0.0,0.0,17.38,75.45,80.65,85.63,64.85
2022-10-04,0.0,21.71,56.81,1019.5,5.33,8.0,7.44,64.85,0.0,0.0,0.0,64.85,75.45,80.65,61.43
2022-10-05,0.0,27.53,74.69,1006.95,10.35,8.0,7.14,61.43,0.0,0.0,0.0,61.43,64.85,75.45,53.02
2022-10-06,0.0,23.24,66.38,1013.29,1.94,8.0,6.77,53.02,0.0,0.0,0.0,53.02,61.43,64.85,47.46
2022-10-07,5.06,22.65,71.11,1015.69,12.95,8.0,6.73,47.46,0.0,0.0,0.0,47.46,53.02,61.43,41.39
2022-10-08,0.0,23.0,52.26,1019.75,10.91,8.0,8.45,41.39,5.06,0.0,0.0,41.39,47.46,53.02,33.41
2022-10-09,0.0,26.09,68.82,1015.17,5.29,8.0,7.46,33.41,0.0,5.06,0.0,33.41,41.39,47.46,29.49
2022-10-10,0.0,24.01,63.83,1017.89,15.66,8.0,8.19,29.49,0.0,0.0,5.06,29.49,33.41,41.39,22.96
2022-10-11,0.0,22.91,69.65,1014.66,3.71,8.0,7.29,22.96,0.0,0.0,0.0,22.96,29.49,33.41,16.64
2022-10-12,0.0,28.79,69.9,1014.72,11.86,8.0,7.99,16.64,0.0,0.0,0.0,16.64,22.96,29.49,14.13
2022-10-13,0.0,22.6,63.76,1015.38,11.94,8.0,8.05,14.13,0.0,0.0,0.0,14.13,16.64,22.96,7.75
2022-10-14,0.0,24.94,58.91,1014.09,5.66,8.0,8.18,7.75,0.0,0.0,0.0,7.75,14.13,16.64,5.69
2022-10-15,0.0,26.59,68.38,1006.68,9.87,8.0,7.79,5.69,0.0,0.0,0.0,5.69,7.75,14.13,5.0
2022-10-16,0.0,20.99,62.32,1011.35,4.27,8.0,5.88,5.0,0.0,0.0,0.0,5.0,5.69,7.75,8.15
2022-10-17,0.0,26.38,56.45,1016.49,0.5,8.0,7.57,8.15,0.0,0.0,0.0,8.15,5.0,5.69,6.55
2022-10-18,20.13,22.64,55.93,1014.1,6.26,8.0,7.24,6.55,0.0,0.0,0.0,6.55,8.15,5.0,15.59
2022-10-19,10.14,27.45,51.85,1014.64,7.84,8.0,9.54,15.59,20.13,0.0,0.0,15.59,6.55,8.15,17.31
2022-10-20,0.0,23.09,58.44,1013.88,12.25,8.0,8.5,17.31,10.14,20.13,0.0,17.31,15.59,6.55,15.31
2022-10-21,0.0,27.33,69.55,1011.25,10.24,8.0,8.8,15.31,0.0,10.14,20.13,15.31,17.31,15.59,17.47
2022-10-22,0.0,28.46,62.9,1013.18,10.33,8.0,8.66,17.47,0.0,0.0,10.14,17.47,15.31,17.31,12.57
2022-10-23,0.0,27.96,57.77,1014.18,6.45,8.0,8.2,12.57,0.0,0.0,0.0,12.57,17.47,15.31,7.31
2022-10-24,25.43,26.53,66.94,1015.81,8.14,8.0,8.29,7.31,0.0,0.0,0.0,7.31,12.57,17.47,13.42
2022-10-25,0.0,25.42,55.31,1017.83,6.75,8.0,8.07,13.42,25.43,0.0,0.0,13.42,7.31,12.57,15.66
2022-10-26,0.0,24.66,61.64,1015.03,5.71,8.0,6.37,15.66,0.0,25.43,0.0,15.66,13.42,7.31,19.06
2022-10-27,49.17,29.87,59.55,1010.85,7.92,8.0,7.49,19.06,0.0,0.0,25.43,19.06,15.66,13.42,29.3
2022-10-28,0.0,24.54,66.1,1009.08,10.26,8.0,8.44,29.3,49.17,0.0,0.0,29.3,19.06,15.66,44.82
2022-10-29,0.0,23.79,49.44,1029.12,8.0,8.0,7.64,44.82,0.0,49.17,0.0,44.82,29.3,19.06,45.57
2022-10-30,4.63,28.14,54.37,1010.55,8.87,8.0,7.54,45.57,0.0,0.0,49.17,45.57,44.82,29.3,38.69
2022-10-31,0.0,24.58,48.69,1013.67,12.43,8.0,8.57,38.69,4.63,0.0,0.0,38.69,45.57,44.82,34.39
2022-11-01,0.0,24.29,58.19,1018.92,8.25,8.0,8.91,34.39,0.0,4.63,0.0,34.39,38.69,45.57,27.42
2022-11-02,0.0,23.14,68.33,1018.2,5.33,8.0,7.16,27.42,0.0,0.0,4.63,27.42,34.39,38.69,24.74
2022-11-03,29.02,25.63,56.17,1019.06,11.97,8.0,8.67,24.74,0.0,0.0,0.0,24.74,27.42,34.39,31.07
2022-11-04,0.0,26.72,55.98,1014.3,10.93,8.0,8.66,31.07,29.02,0.0,0.0,31.07,24.74,27.42,33.46
2022-11-05,0.0,27.62,65.51,1017.77,11.15,8.0,7.89,33.46,0.0,29.02,0.0,33.46,31.07,24.74,30.96
2022-11-06,0.0,29.47,66.75,1016.95,12.19,8.0,8.7,30.96,0.0,0.0,29.02,30.96,33.46,31.07,28.86
2022-11-07,0.0,28.49,58.51,1015.14,11.6,8.0,6.91,28.86,0.0,0.0,0.0,28.86,30.96,33.46,31.06
2022-11-08,0.0,26.78,63.78,1017.98,10.1,8.0,7.39,31.06,0.0,0.0,0.0,31.06,28.86,30.96,24.67
2022-11-09,0.0,26.84,51.32,1022.09,18.37,8.0,9.39,24.67,0.0,0.0,0.0,24.67,31.06,28.86,21.35
2022-11-10,10.45,28.69,68.37,1016.75,5.5,8.0,6.69,21.35,0.0,0.0,0.0,21.35,24.67,31.06,25.13
2022-11-11,43.93,30.67,73.63,1016.84,7.95,8.0,8.18,25.13,10.45,0.0,0.0,25.13,21.35,24.67,46.36
2022-11-12,0.0,27.88,62.11,1022.31,13.39,8.0,8.53,46.36,43.93,10.45,0.0,46.36,25.13,21.35,51.87
2022-11-13,16.75,26.46,43.75,1021.83,10.5,8.0,9.33,51.87,0.0,43.93,10.45,51.87,46.36,25.13,55.18
2022-11-14,0.0,25.22,54.31,1024.99,12.65,8.0,10.02,55.18,16.75,0.0,43.93,55.18,51.87,46.36,47.67
2022-11-15,0.0,24.16,62.39,1008.34,10.59,8.0,7.89,47.67,0.0,16.75,0.0,47.67,55.18,51.87,44.9
2022-11-16,0.0,29.51,55.04,1021.7,14.81,8.0,9.49,44.9,0.0,0.0,16.75,44.9,47.67,55.18,41.42
2022-11-17,0.0,29.35,66.78,1020.23,6.47,8.0,8.83,41.42,0.0,0.0,0.0,41.42,44.9,47.67,37.83
2022-11-18,0.0,29.41,61.88,1012.84,14.7,8.0,9.13,37.83,0.0,0.0,0.0,37.83,41.42,44.9,35.12
2022-11-19,0.0,27.71,52.71,1018.57,14.1,8.0,9.24,35.12,0.0,0.0,0.0,35.12,37.83,41.42,26.17
2022-11-20,0.0,31.61,57.78,1022.61,5.76,8.0,6.94,26.17,0.0,0.0,0.0,26.17,35.12,37.83,20.37
2022-11-21,4.19,26.94,51.2,1013.25,12.21,8.0,8.95,20.37,0.0,0.0,0.0,20.37,26.17,35.12,18.94
2022-11-22,0.0,30.6,56.08,1019.65,9.85,8.0,9.58,18.94,4.19,0.0,0.0,18.94,20.37,26.17,17.81
2022-11-23,13.85,28.16,53.38,1021.83,7.88,8.0,7.12,17.81,0.0,4.19,0.0,17.81,18.94,20.37,22.64
2022-11-24,0.0,26.79,65.4,1012.16,3.39,8.0,5.8,22.64,13.85,0.0,4.19,22.64,17.81,18.94,23.71
2022-11-25,0.0,29.85,71.9,1016.84,6.46,8.0,8.93,23.71,0.0,13.85,0.0,23.71,22.64,17.81,15.16
2022-11-26,35.61,29.44,46.98,1019.09,12.48,8.0,8.62,15.16,0.0,0.0,13.85,15.16,23.71,22.64,23.22
2022-11-27,3.05,29.35,43.46,1013.64,12.85,8.0,8.31,23.22,35.61,0.0,0.0,23.22,15.16,23.71,28.58
2022-11-28,0.0,28.71,55.13,1013.25,9.26,8.0,8.35,28.58,3.05,35.61,0.0,28.58,23.22,15.16,30.2
2022-11-29,0.0,28.46,46.14,1017.0,12.86,8.0,8.39,30.2,0.0,3.05,35.61,30.2,28.58,23.22,26.05
2022-11-30,0.0,34.56,57.02,1021.72,13.31,8.0,8.69,26.05,0.0,0.0,3.05,26.05,30.2,28.58,23.38
